Year,Month,Day,N Rows,Min(SoilTempAllLoggerMean),Mean(SoilTempAllLoggerMean),Max(SoilTempAllLoggerMean),Min(AirTempAllLoggerMean),Mean(AirTempAllLoggerMean),Max(AirTempAllLoggerMean)
2009,3,23,24,-1.8,-1.76,-1.71,-8.08,-5.63,-1.09
2009,3,24,24,-2.06,-1.95,-1.8,-10.81,-5.93,0.51
2009,3,25,24,-2.35,-2.13,-1.94,-9.73,-5.46,-0.21
2009,3,26,24,-2.44,-2.2,-2,-11.67,-6.23,-1.57
2009,3,27,24,-2.32,-2.23,-2.15,-5.25,-4.08,-2.73
2009,3,28,24,-2.47,-2.33,-2.15,-4.76,-2.97,-1.6
2009,3,29,23,-2.12,-2.02,-1.94,-2.32,-1.4,-0.52
2009,3,30,24,-1.92,-1.89,-1.83,-2.52,-0.76,0.78
2009,3,31,24,-1.83,-1.8,-1.77,-1.74,2.13,6.16
2009,4,1,24,-1.77,-1.77,-1.77,-0.72,2.47,7.48
2009,4,2,24,-1.77,-1.75,-1.74,1.06,4.54,9.08
2009,4,3,24,-1.74,-1.74,-1.71,-1.89,2.75,6.14
2009,4,4,24,-1.71,-1.71,-1.71,-2.64,-0.7,2.7
2009,4,5,24,-1.71,-1.71,-1.71,-1.23,-0.82,-0.05
2009,4,6,24,-1.71,-1.71,-1.71,-2.26,-0.84,0.73
2009,4,7,24,-1.71,-1.71,-1.71,-3.29,-2.12,-1.03
2009,4,8,24,-1.71,-1.71,-1.71,-2.15,-0.95,-0.13
2009,4,9,24,-1.71,-1.71,-1.71,-0.21,0.24,0.53
2009,4,10,24,-1.71,-1.18,1.19,-0.24,2.12,6.75
2009,4,11,24,-1.74,-1.31,0.09,-2.47,-1.04,0.06
2009,4,12,24,-1.74,1.04,7.15,-1.97,1.94,5.96
2009,4,13,24,-0.49,3.1,10.92,3.58,6.49,11.23
2009,4,14,24,-1.26,2.95,10.33,0.89,5.49,11.67
2009,4,15,24,-0.05,1.22,4.1,-2.47,0.59,3.07
2009,4,16,24,-0.72,-0.16,1.19,-1.66,-0.59,0.89
2009,4,17,24,-1.06,1.3,6.44,-1.74,2.97,8.58
2009,4,18,24,-0.75,2.58,9.59,-2.79,1.3,6.75
2009,4,19,24,-0.49,2.6,8.33,-2.35,3.1,10.21
2009,4,20,24,-0.61,2.71,9.64,-3.64,0.14,4.8
2009,4,21,24,-0.27,2.07,6.62,-1,1.89,6.11
2009,4,22,24,1.22,5.2,13.15,2.68,6.03,10.16
2009,4,23,24,2.49,6.94,14.52,3.13,7.47,13.53
2009,4,24,24,3.31,7.92,15.52,3.84,8.81,14.16
2009,4,25,24,5.22,9.77,17.59,7.2,12.31,17.5
2009,4,26,24,5.7,9.68,16.35,8.16,13.42,19.49
2009,4,27,24,6.44,9.09,13.94,2.09,8.49,12.76
2009,4,28,24,5.24,6.18,7.53,2.41,3.92,6.19
2009,4,29,24,3.68,8.58,16.66,3.18,8.02,14.16
2009,4,30,24,4.31,8.91,16.31,1.08,6.32,11.53
2009,5,1,24,4.85,10.15,18.21,2.73,10.57,17.59
2009,5,2,24,7.71,11.62,18.54,6.98,11.33,17.16
2009,5,3,24,7.76,11.2,17.07,6.09,11.46,16.66
2009,5,4,24,5.63,7.72,8.73,3.39,6.34,8.31
2009,5,5,24,4.07,5.68,7.81,3.15,3.98,5.6
2009,5,6,24,4.41,7.13,11.45,3.13,6.18,11.19
2009,5,7,24,3.34,6.51,11.84,1.63,5.76,9.72
2009,5,8,24,3.5,7.04,12.28,2.6,5.82,9.12
2009,5,9,24,5.55,8.43,14.75,4.8,8.89,13.05
2009,5,10,24,5.45,8.76,14.08,5.91,9.21,13.46
2009,5,11,24,4.39,8.91,16.14,2.7,8.55,14.64
2009,5,12,24,4.62,8.55,13.94,1.9,8.56,15.07
2009,5,13,24,5.16,7.8,11.02,3.71,7.83,15.38
2009,5,14,24,5.14,9.19,16.74,4.65,8.18,12.45
2009,5,15,24,4.93,9.39,15.62,4.52,10.25,16.31
2009,5,16,24,7.5,10.93,17.85,3.23,9.17,14.66
2009,5,17,24,5.06,10.24,18.69,2.89,9.67,16.76
2009,5,18,24,5.6,8.97,13.65,4.78,8.26,13.2
2009,5,19,24,7.18,9.26,12.23,5.65,7.89,11.55
2009,5,20,24,5.63,10.69,17.92,3.81,9.46,14.42
2009,5,21,24,8.21,11.34,16.57,6.19,9.37,13.05
2009,5,22,24,7.53,11.17,18.26,3.39,7.56,14.25
2009,5,23,24,6.95,10.73,17.16,4.88,11.06,16.9
2009,5,24,24,6.55,11.75,20.76,5.47,12.25,19.71
2009,5,25,24,7.43,12.71,21.04,8.41,13.16,18.52
2009,5,26,24,9.64,12.61,19.54,7.58,11.8,17.71
2009,5,27,24,8.21,10.54,13.36,7.18,9.53,12.42
2009,5,28,24,6.29,11.86,22.21,5.93,12.25,20.09
2009,5,29,24,6.8,11.78,19.23,5.47,11.39,17.07
2009,5,30,24,8.95,14.84,24.66,9.74,16.5,23.03
2009,5,31,24,11.72,16.29,24.88,16.54,18.57,20.99
2009,6,1,24,11.45,15.41,22.98,11.02,16.15,21.26
2009,6,2,24,9.42,13.14,19.35,7.43,10.85,15.76
2009,6,3,24,7.1,11.06,16.93,4.07,8.5,16.35
2009,6,4,24,7.45,9.17,11.02,4.57,7.86,10.53
2009,6,5,24,5.58,7.74,10.75,2.91,6.38,8.26
2009,6,6,24,3.94,8.93,18.73,0.75,6.32,11.67
2009,6,7,24,6.06,11.12,21.54,2.84,7.28,12.64
2009,6,8,24,4.62,11.44,22.5,0.89,8.22,14.66
2009,6,9,24,6.9,12.67,23.96,5.55,10.68,17.57
2009,6,10,24,6.98,9.39,10.67,4.34,8.18,11.23
2009,6,11,24,8.36,9.95,12.04,7.48,9.52,12.57
2009,6,12,24,8.21,11.98,17.59,7.45,11.28,15.4
2009,6,13,24,10.09,13.49,19.45,10.99,14.29,18.66
2009,6,14,24,9.5,11.09,12.62,8.75,10.81,13.34
2009,6,15,24,7.66,9.43,10.58,7.71,9.01,10.45
2009,6,16,24,6.44,9.88,15.83,6.6,10.34,15.11
2009,6,17,24,5.16,10.06,18.28,3.94,10.25,17.31
2009,6,18,24,5.99,9.84,15.04,6.98,10.17,15.07
2009,6,19,24,7.35,11.24,17.97,6.44,10.38,15.38
2009,6,20,24,7.08,12.55,22.24,6.82,11.52,17.38
2009,6,21,24,9.64,14.66,25,9.96,14.32,20.92
2009,6,22,24,9.67,14.79,24.69,10.01,13.93,18.5
2009,6,23,24,10.43,16.36,25.22,9.69,16.58,21.69
2009,6,24,24,10.5,16.46,27.15,10.75,17.43,24.93
2009,6,25,24,11.38,17.23,28.26,12.66,18.8,25.63
2009,6,26,24,12.16,17.81,28.33,13.92,19.33,24.91
2009,6,27,24,13.03,18.67,28.93,15.95,20.52,25.9
2009,6,28,24,14.08,19.25,29.13,17.24,22.08,29.18
2009,6,29,24,13.1,18.64,28.63,12.86,18.75,24.23
2009,6,30,24,14.06,18.18,25.9,14.99,18.3,22.04
2009,7,1,24,14.66,20.15,30.46,16,22.05,28.58
2009,7,2,24,14.87,20.2,30.43,14.52,22.25,31.37
2009,7,3,24,14.71,16.68,21.64,12.83,15.73,20.45
2009,7,4,24,11.6,15.63,20.3,7.5,13.85,17.38
2009,7,5,24,9.86,13.65,21.26,7.63,11.59,16.95
2009,7,6,24,9.45,14.88,23.51,5.93,12.3,18.21
2009,7,7,24,11.82,13.33,16.02,10.53,12.33,14.3
2009,7,8,24,10.62,14.24,23.27,9.52,12.23,17.71
2009,7,9,24,10.97,12.07,13.22,10.65,12.05,14.04
2009,7,10,24,10.26,11.07,11.89,10.77,11.49,13.03
2009,7,11,24,9.67,13.25,22.36,9.64,12.3,17.57
2009,7,12,24,9.27,14.71,23.68,8.41,13.58,19.42
2009,7,13,24,12.28,13.58,15.88,11.48,12.57,14.66
2009,7,14,24,11.36,15.08,23.68,10.53,13.77,19.14
2009,7,15,24,12.37,16.52,25.22,11.96,16.36,22.09
2009,7,16,24,12.91,16.77,24.88,12.81,17.8,23.65
2009,7,17,24,12.35,16.78,26.14,12.54,17.6,24.35
2009,7,18,24,11.11,16.08,25.75,10.45,15.25,20.14
2009,7,19,24,11.48,13.99,17.28,10.26,14.56,18.33
2009,7,20,24,12.76,13.28,14.37,13.05,13.82,15.57
2009,7,21,24,12.42,15.19,21.38,12.3,14.49,18.59
2009,7,22,24,11.99,15.41,23.65,9.99,14.22,20.73
2009,7,23,24,12.57,13.04,13.7,12.21,13.27,14.04
2009,7,24,24,12.33,12.95,14.04,13.36,14.16,15.07
2009,7,25,24,12.93,14.84,17.81,14.56,16.12,19.09
2009,7,26,24,11.45,15.23,21.66,11.48,14.7,19.85
2009,7,27,24,12.95,15.87,22.21,12.47,15.23,19.4
2009,7,28,24,12.86,14.56,18.04,11.82,15.18,18.97
2009,7,29,24,11.02,15.12,22.16,11.04,15.87,20.85
2009,7,30,24,12.08,16.1,24.23,12.45,16.32,22.07
2009,7,31,24,12.69,14.32,16.16,12.86,15.06,18.21
2009,8,1,24,11.82,13.1,16.31,11.75,13.45,17.47
2009,8,2,24,11.75,14.24,18.61,11.94,15.35,19.97
2009,8,3,24,10.75,15.13,23.53,10.75,16.13,22.86
2009,8,4,24,12.11,15.13,18.59,11.53,16.55,21.07
2009,8,5,24,13.53,15.41,18.12,14.11,16.55,19.52
2009,8,6,24,13.32,16.96,24.91,15.02,18.13,22.45
2009,8,7,24,13.7,18.02,26.29,13.72,19.02,24.95
2009,8,8,24,15.35,17.68,23.72,15.88,18.24,22.26
2009,8,9,24,14.64,18.3,25.58,16.07,19.11,22.67
2009,8,10,24,15.04,17.6,21.64,16.28,18.2,21.54
2009,8,11,24,14.2,15.95,18.12,14.44,16.15,18.26
2009,8,12,24,12.04,15.59,22.88,10.55,15.41,21.73
2009,8,13,24,10.65,14.17,20.59,8.31,13.43,19.42
2009,8,14,24,9.89,13.51,20.14,7.76,12.97,19.16
2009,8,15,24,9.67,13.74,21.26,7.96,13.29,19.76
2009,8,16,24,9.72,11.4,13,8.31,10.44,12.11
2009,8,17,24,8.38,12.81,21.16,7.76,12.58,19.99
2009,8,18,24,9.35,12.47,17.33,8.48,12.43,17.54
2009,8,19,24,7.68,12.3,20.73,4.98,11.69,18.26
2009,8,20,24,10.53,13.04,17.5,10.67,14.22,18.09
2009,8,21,24,11.5,12.35,13.27,12.88,13.88,16.04
2009,8,22,24,11.58,12.07,12.86,12.54,13.44,14.59
2009,8,23,24,9.22,13.3,20.85,9.64,13.74,19.52
2009,8,24,24,9.27,13.34,20.8,9.45,13.82,18.9
2009,8,25,24,10.58,14.61,21.07,10.31,15.15,19.61
2009,8,26,24,11.99,13.43,15.83,12.28,13.95,17.31
2009,8,27,24,11.87,12.56,13.92,12.16,13.09,14.8
2009,8,28,24,11.89,12.9,14.83,12.76,14.21,15.85
2009,8,29,24,12.25,14.09,18.5,12.3,14.52,16.21
2009,8,30,24,10.21,12.82,17.04,9.99,12.89,16
2009,8,31,24,10.77,13.15,18.19,10.65,14.36,20.49
2009,9,1,24,11.5,13.88,18.35,12.81,15.31,20.07
2009,9,2,24,12.23,13.89,18.71,12.54,14.19,17.31
2009,9,3,24,10.4,13.53,19.66,10.16,12.89,16.83
2009,9,4,24,11.02,12.24,13.07,11.41,12.78,13.94
2009,9,5,24,10.23,12.45,18.57,10.13,12.13,17.4
2009,9,6,24,8.98,11.78,16.26,7.2,11.41,16.81
2009,9,7,24,7.86,11.38,17.38,6.29,11.21,17.09
2009,9,8,24,10.16,12.96,18.14,11.26,14.04,18.73
2009,9,9,24,11.43,13.4,18.83,11.7,15.5,24.04
2009,9,10,24,9.47,12.4,18.5,10.16,13.42,18.95
2009,9,11,24,9.45,11.15,13.41,9.37,11.93,16.33
2009,9,12,24,7.86,9.72,11.58,6.57,10.06,13.51
2009,9,13,24,7.61,11.21,17.78,6.9,10.64,16.26
2009,9,14,24,8.23,12.13,18.9,7.25,12.92,18.99
2009,9,15,24,9,12.46,18.95,9.4,13.14,18.66
2009,9,16,24,9.03,10.77,15.38,7.68,10.45,15.07
2009,9,17,24,6.9,9.4,13.75,5.78,9.05,14.61
2009,9,18,24,8.16,9.49,12.04,7.88,10.47,13.72
2009,9,19,24,8.95,10.27,12.62,11.28,13.11,16.71
2009,9,20,24,8.55,11.29,16.54,9.96,12.84,20.09
2009,9,21,24,7.48,10.04,14.54,6.29,9.82,13.89
2009,9,22,24,7.18,8.93,11.65,6.44,10.18,15.19
2009,9,23,24,7.96,9.7,13.77,7.33,10.81,14.97
2009,9,24,24,5.73,8.74,14.97,3.23,7.87,13.99
2009,9,25,24,5.99,7.58,9.79,3.55,8.43,13.05
2009,9,26,24,8.38,10.43,13.48,11.55,15.13,18.64
2009,9,27,24,7.71,9.38,11.16,8.26,12.12,15.52
2009,9,28,24,4.54,6.46,8.5,2.78,6.21,9.57
2009,9,29,24,3.97,6.18,10.75,2.3,5.7,11.14
2009,9,30,24,3.94,5.78,10.09,1.87,5.24,10.53
2009,10,1,24,1.55,5.05,11.38,-1.54,3.14,9.99
2009,10,2,24,1.82,4.71,10.62,-0.49,3.09,9.27
2009,10,3,24,1.41,4.48,8.43,-1.14,3.48,8.11
2009,10,4,24,3.49,4.79,5.53,1.56,3.33,5.26
2009,10,5,24,1.59,3.53,7.34,-0.67,2.45,6.66
2009,10,6,24,1.19,3.8,9.57,-0.3,2.91,7.36
2009,10,7,24,4.02,6.4,10.6,4.2,7.08,10.59
2009,10,8,24,2.67,5.1,10.05,1,4.09,8.32
2009,10,9,24,1.5,3.79,8.02,-0.54,2.84,7.97
2009,10,10,24,1.17,3.32,7.49,-0.64,2.3,7.26
2009,10,11,24,0.19,2.8,7.33,-1.62,1.82,7.21
2009,10,12,24,1.92,3.24,6.11,-0.01,1.84,5.23
2009,10,13,24,-0.17,2.33,7.11,-2.94,0.28,5.58
2009,10,14,24,-1.03,1.38,6.46,-3.69,-0.13,5.45
2009,10,15,24,-0.15,2.84,7.67,-1.54,3.72,10.26
2009,10,16,24,2.78,4.27,4.79,2.61,4.58,7.1
2009,10,17,24,1.3,3.17,7.17,0.91,3.34,7.72
2009,10,18,24,0.4,1.62,2.85,-1.6,0.91,2.63
2009,10,19,24,1.39,2.5,4.11,0.58,1.97,3.25
2009,10,20,24,0.75,2.69,7.2,0.74,3.39,8.08
2009,10,21,24,1.12,2.14,3.2,0.52,2.05,3.13
2009,10,22,24,2.18,3.13,5.49,0.52,3.4,6.88
2009,10,23,24,1.77,2.52,3.81,-0.07,1.34,2.24
2009,10,24,24,1.72,2.01,2.34,-0.09,1.13,1.98
2009,10,25,25,2.28,3.13,3.6,2.18,4.07,4.84
2009,10,26,24,3.42,3.88,4.3,3.06,4.46,5.22
2009,10,27,24,1.49,2.96,3.69,0.93,2.45,3.3
2009,10,28,24,0.94,2.13,5.31,-0.83,1.45,5.14
2009,10,29,24,-0.2,0.92,3.47,-2.33,0.1,3.66
2009,10,30,24,0.57,1.18,2.12,-0.65,1.12,2.83
2009,10,31,24,1.19,1.85,2.64,-0.29,1.65,3.05
2009,11,1,24,2.02,2.79,5.24,2.08,2.97,5.82
2009,11,2,24,2.33,2.79,3.31,2.4,4.16,5.19
2009,11,3,24,2.67,3.07,3.41,4.01,4.47,4.85
2009,11,4,24,1.12,2.13,2.82,0.42,2.51,4.15
2009,11,5,24,0.71,0.86,1.14,-0.58,-0.04,0.89
2009,11,6,24,0.58,1.1,1.77,0.61,2.44,3.21
2009,11,7,24,1.73,1.96,2.38,2.12,2.69,3.55
2009,11,8,24,2.07,2.54,2.81,2.97,3.49,3.85
2009,11,9,24,0.9,1.58,2.2,-0.66,1.15,3.1
2009,11,10,24,0.46,0.76,1.12,-1.69,-1.06,-0.74
2009,11,11,24,-0.07,0.12,0.46,-2.18,-1.65,-0.91
2009,11,12,24,-0.65,-0.26,-0.11,-4.21,-2.33,-1.37
2009,11,13,24,-0.92,-0.82,-0.69,-4.29,-3.37,-2.58
2009,11,14,24,-0.85,-0.51,0.65,-2.02,0.87,3.41
2009,11,15,24,0.97,2.42,3.11,3.62,4.75,5.19
2009,11,16,24,2.68,3.08,3.29,3.21,4.39,5.06
2009,11,17,24,2.75,3.06,3.29,3.81,4.26,4.67
2009,11,18,24,2.96,3.24,3.4,2.88,4.18,4.7
2009,11,19,24,2.17,2.43,2.85,1.86,2.26,3.18
2009,11,20,24,2.34,3.3,4.33,3.21,5.15,7.8
2009,11,21,24,1.86,3.27,4.15,4.18,5.96,7.65
2009,11,22,24,0.89,1.74,2.92,2.25,3.68,4.93
2009,11,23,24,1.25,2.3,2.99,2.13,3.62,4.62
2009,11,24,24,2.96,3.27,3.39,4.4,4.61,4.73
2009,11,25,24,3.1,3.34,3.57,3.64,4.32,5.39
2009,11,26,24,1.99,2.73,3.61,3.16,4.08,5.22
2009,11,27,24,0.62,1.57,2.54,1.7,3.16,4.42
2009,11,28,24,-0.06,0.11,0.55,-1,-0.06,1.4
2009,11,29,24,-0.32,-0.22,-0.04,-2.29,-1.42,0.96
2009,11,30,24,-0.24,0.76,1.9,0.14,2.45,4.04
2009,12,1,24,-0.89,-0.16,0.71,-3.32,-2.1,-0.16
2009,12,2,24,-1.43,-1.23,-0.94,-3.71,-2.31,-0.7
2009,12,3,24,-1.63,-1.37,-1.25,-4.99,-2.75,-1.26
2009,12,4,24,-1.27,-1.24,-1.21,-1.76,-0.75,0.86
2009,12,5,24,-1.21,-1.17,-1.07,0.99,1.44,2.42
2009,12,6,24,-1.04,-0.06,0.67,0.29,2.48,3.7
2009,12,7,24,-0.4,0.51,1.31,0.04,2.21,3.25
2009,12,8,24,1.04,1.2,1.35,2.2,2.59,3.1
2009,12,9,24,1.32,1.5,1.68,2.09,2.55,2.84
2009,12,10,24,0.31,1.16,1.42,-1.11,1.45,2.45
2009,12,11,24,-0.47,-0.12,0.28,-2.21,-1.43,-0.86
2009,12,12,24,-1.2,-0.84,-0.56,-2.88,-1.06,0.52
2009,12,13,24,-1.58,-1.37,-1.21,-6.03,-2.94,-1.42
2009,12,14,24,-2.24,-2.01,-1.65,-8.17,-5.42,-2.67
2009,12,15,24,-1.64,-1.48,-1.38,-3.01,-2.45,-1.76
2009,12,16,24,-1.66,-1.45,-1.38,-14.21,-7.91,-2.61
2009,12,17,24,-2.09,-1.86,-1.7,-15.67,-13.92,-12.4
2009,12,18,24,-2.46,-2.24,-2.11,-15.8,-14.18,-10.26
2009,12,19,24,-2.58,-2.37,-2.16,-13.61,-9.13,-6.19
2009,12,20,24,-2.13,-1.89,-1.8,-6.81,-4.7,-3.17
2009,12,21,24,-1.86,-1.77,-1.73,-15.41,-10.24,-6.95
2009,12,22,24,-2.14,-2.05,-1.89,-16.35,-14.68,-12.53
2009,12,23,24,-2.16,-2,-1.87,-11.62,-7.73,-5.92
2009,12,24,24,-2.14,-2.05,-1.87,-12.31,-9.65,-5.5
2009,12,25,24,-2.03,-1.75,-1.6,-6.65,-3.8,-0.99
2009,12,26,24,-1.74,-1.69,-1.61,-9.09,-7.74,-6.36
2009,12,27,24,-1.77,-1.73,-1.7,-11,-10.01,-9.12
2009,12,28,24,-1.7,-1.65,-1.6,-10.07,-7.48,-6.36
2009,12,29,24,-1.58,-1.58,-1.57,-10.22,-8.56,-6.88
2009,12,30,24,-1.64,-1.61,-1.58,-11.5,-10.63,-9.8
2009,12,31,24,-1.67,-1.66,-1.64,-10.47,-8.93,-7.71
2010,1,1,24,-1.64,-1.59,-1.55,-7.6,-6.04,-4.9
2010,1,2,24,-1.55,-1.51,-1.5,-5.1,-4.83,-4.76
2010,1,3,24,-1.5,-1.49,-1.48,-5.27,-4.67,-3.94
2010,1,4,24,-1.48,-1.45,-1.43,-5.35,-4.33,-3.82
2010,1,5,24,-1.5,-1.47,-1.46,-6.74,-6.03,-5.47
2010,1,6,24,-1.58,-1.54,-1.5,-7.84,-7.39,-6.87
2010,1,7,24,-1.66,-1.62,-1.58,-9.14,-8.44,-7.94
2010,1,8,24,-1.72,-1.69,-1.66,-9.89,-8.98,-7.94
2010,1,9,24,-1.73,-1.69,-1.64,-7.84,-6.14,-4.62
2010,1,10,24,-1.64,-1.58,-1.55,-5.19,-4.71,-3.63
2010,1,11,24,-1.55,-1.49,-1.43,-3.78,-2.21,-0.77
2010,1,12,24,-1.43,-1.42,-1.41,-3.53,-2.33,-0.98
2010,1,13,24,-1.46,-1.42,-1.4,-7.11,-5.17,-3.01
2010,1,14,24,-1.58,-1.52,-1.46,-11.21,-9.48,-7.24
2010,1,15,24,-1.68,-1.66,-1.6,-11.6,-8.8,-6.93
2010,1,16,24,-1.66,-1.63,-1.58,-9.82,-6.05,-3.97
2010,1,17,24,-1.58,-1.51,-1.47,-3.91,-3.31,-2.78
2010,1,18,24,-1.47,-1.43,-1.41,-3.74,-2.61,-2.09
2010,1,19,24,-1.4,-1.39,-1.38,-5.4,-3.02,-1.95
2010,1,20,24,-1.41,-1.41,-1.4,-5.57,-4.17,-3.38
2010,1,21,24,-1.41,-1.41,-1.41,-4.9,-4.18,-3.79
2010,1,22,24,-1.43,-1.4,-1.4,-4.65,-4.3,-4.04
2010,1,23,24,-1.44,-1.42,-1.4,-4.43,-4.09,-3.77
2010,1,24,24,-1.5,-1.45,-1.4,-6.87,-4.92,-3.76
2010,1,25,24,-1.54,-1.53,-1.5,-7.15,-5.96,-4.89
2010,1,26,24,-1.54,-1.51,-1.5,-5.72,-4.78,-4.32
2010,1,27,24,-1.6,-1.56,-1.53,-6.06,-4.95,-4.46
2010,1,28,24,-1.52,-1.49,-1.47,-4.87,-4.62,-4.35
2010,1,29,24,-1.47,-1.47,-1.44,-6.78,-5.92,-4.93
2010,1,30,24,-1.51,-1.48,-1.47,-7.61,-7.35,-6.85
2010,1,31,24,-1.54,-1.51,-1.51,-7.62,-7.37,-7.08
2010,2,1,24,-1.57,-1.55,-1.54,-8.1,-7.7,-6.89
2010,2,2,24,-1.57,-1.56,-1.55,-6.76,-6.22,-5.91
2010,2,3,24,-1.55,-1.53,-1.52,-6.16,-5.79,-5.04
2010,2,4,24,-1.52,-1.5,-1.48,-4.97,-4.17,-3.51
2010,2,5,24,-1.48,-1.44,-1.41,-3.48,-3.26,-2.95
2010,2,6,24,-1.41,-1.4,-1.39,-2.94,-2.76,-2.57
2010,2,7,24,-1.39,-1.37,-1.36,-2.79,-2.54,-2.13
2010,2,8,24,-1.36,-1.36,-1.36,-2.67,-2.51,-2.22
2010,2,9,24,-1.36,-1.36,-1.36,-3.13,-2.91,-2.64
2010,2,10,24,-1.36,-1.36,-1.36,-3.71,-3.4,-3.14
2010,2,11,24,-1.37,-1.36,-1.36,-3.89,-3.65,-3.44
2010,2,12,24,-1.37,-1.37,-1.36,-3.95,-3.58,-3.27
2010,2,13,24,-1.37,-1.37,-1.36,-4.06,-3.48,-2.77
2010,2,14,24,-1.37,-1.36,-1.36,-3.45,-2.87,-2.27
2010,2,15,24,-1.36,-1.35,-1.34,-3.39,-2.97,-2.4
2010,2,16,24,-1.36,-1.36,-1.36,-4.32,-3.71,-3.19
2010,2,17,24,-1.37,-1.36,-1.36,-4.54,-4,-3.56
2010,2,18,24,-1.4,-1.38,-1.37,-5.67,-5.1,-4.63
2010,2,19,24,-1.41,-1.4,-1.4,-6.35,-5.87,-5.01
2010,2,20,24,-1.46,-1.43,-1.41,-6.86,-6.38,-5.81
2010,2,21,24,-1.47,-1.46,-1.46,-7.42,-6.81,-6.15
2010,2,22,24,-1.52,-1.5,-1.47,-8.4,-7.96,-7.51
2010,2,23,24,-1.57,-1.54,-1.52,-8.59,-8.23,-7.81
2010,2,24,24,-1.63,-1.59,-1.57,-9.23,-8.67,-8.23
2010,2,25,24,-1.65,-1.63,-1.63,-8.35,-7.47,-6.13
2010,2,26,24,-1.64,-1.62,-1.58,-6.08,-5.31,-4.58
2010,2,27,24,-1.58,-1.54,-1.51,-4.52,-4.09,-3.68
2010,2,28,24,-1.51,-1.48,-1.47,-3.65,-3.41,-3.22
2010,3,1,24,-1.47,-1.43,-1.41,-3.22,-3.1,-2.94
2010,3,2,24,-1.41,-1.4,-1.4,-2.91,-2.84,-2.75
2010,3,3,24,-1.4,-1.39,-1.37,-2.73,-2.61,-2.48
2010,3,4,24,-1.39,-1.37,-1.36,-2.49,-2.44,-2.34
2010,3,5,24,-1.36,-1.36,-1.36,-2.58,-2.46,-2.34
2010,3,6,24,-1.36,-1.35,-1.34,-2.58,-2.46,-2.29
2010,3,7,24,-1.34,-1.34,-1.34,-2.38,-2.26,-2.06
2010,3,8,24,-1.34,-1.34,-1.31,-2.02,-1.36,-0.57
2010,3,9,24,-1.31,-1.31,-1.3,-1.44,-1.12,-0.72
2010,3,10,24,-1.31,-1.3,-1.3,-0.91,-0.58,-0.26
2010,3,11,24,-1.3,-1.26,-1.23,-0.24,-0.2,-0.16
2010,3,12,24,-1.23,-1.23,-1.23,-3.1,-1.11,-0.17
2010,3,13,24,-1.24,-1.23,-1.23,-4.46,-2.27,-0.24
2010,3,14,24,-1.24,-1.23,-1.23,-7.42,-3.85,-0.47
2010,3,15,24,-1.24,-1.23,-1.23,-7.78,-4.17,-0.45
2010,3,16,24,-1.24,-1.23,-1.23,-5.91,-4.02,-0.51
2010,3,17,24,-1.24,-1.24,-1.23,-6.38,-3.49,-0.12
2010,3,18,24,-1.24,-1.24,-1.23,-4.19,-1.88,-0.55
2010,3,19,24,-1.24,-1.24,-1.23,-1.36,-0.93,-0.67
2010,3,20,24,-1.24,-1.23,-1.23,-1.26,-0.53,0.08
2010,3,21,24,-1.24,-1.23,-1.23,-0.69,-0.18,0.22
2010,3,22,24,-1.24,-1.23,-1.23,-3.99,-1.85,0.27
2010,3,23,24,-1.24,-1.23,-1.23,-5.63,-2.32,1.19
2010,3,24,24,-1.24,-1.23,-1.23,-5.52,-2.17,1.29
2010,3,25,24,-1.24,-1.23,-1.23,-1.99,-1.13,-0.57
2010,3,26,24,-1.23,-1.23,-1.23,-0.57,-0.29,-0.12
2010,3,27,24,-1.23,-1.23,-1.23,-0.65,-0.43,-0.19
2010,3,28,23,-1.23,-1.23,-1.23,-0.54,-0.23,-0.12
2010,3,29,24,-1.23,-1.22,-1.21,-0.99,-0.5,-0.19
2010,3,30,24,-1.21,-1.21,-1.2,-1.73,-0.79,-0.05
2010,3,31,24,-1.2,-1.19,-1.18,-0.25,0.01,0.81
2010,4,1,24,-1.2,-1.17,-1.17,-0.15,0.01,0.45
2010,4,2,24,-1.17,-1.15,-1.13,-0.82,0.07,1.57
2010,4,3,24,-1.14,-1.12,-1.12,-1.26,0.04,2.33
2010,4,4,24,-1.12,-1.11,-1.1,-3.89,-0.32,5.19
2010,4,5,24,-1.1,-1.09,-1.07,-1.05,-0.29,0.25
2010,4,6,24,-1.07,-1.06,-1.04,-0.65,-0.12,0.49
2010,4,7,24,-1.04,-1.04,-1.03,-1.02,-0.38,0.04
2010,4,8,24,-1.04,-1.02,-1,-1.1,-0.15,1.29
2010,4,9,24,-1.09,-1.06,-1.04,-0.37,0.72,2.14
2010,4,10,24,-1.09,-1.06,-1.04,-0.16,2.42,7.93
2010,4,11,24,-1.06,-1.04,-1.02,-0.09,2.9,6.94
2010,4,12,24,-1.03,-0.9,-0.55,1.25,3.79,6.11
2010,4,13,24,-0.92,1.63,7.91,1.96,5.48,10.36
2010,4,14,24,-0.71,2.77,10.31,-0.53,4.19,9.31
2010,4,15,24,0.6,3.61,9.46,2.01,4.73,9.78
2010,4,16,24,-0.08,3.45,10.45,0.01,3.3,8.28
2010,4,17,24,0.17,2.96,9.53,-0.62,1.57,5.8
2010,4,18,24,-0.32,2.77,7.84,-2.5,2.04,7.34
2010,4,19,24,-0.11,3.43,10.1,-0.67,3.18,9.28
