Year,Month,Day,N Rows,Min(SoilTempAllLoggerMean),Mean(SoilTempAllLoggerMean),Max(SoilTempAllLoggerMean),Min(AirTempAllLoggerMean),Mean(AirTempAllLoggerMean),Max(AirTempAllLoggerMean)
2006,8,20,24,24.13,25.23,26.78,21.74,28.11,38.09
2006,8,21,24,23.82,25.15,26.39,20.59,26.21,34.68
2006,8,22,24,22.86,24.40,26.00,17.24,23.56,32.33
2006,8,23,24,22.93,24.32,25.90,17.32,22.69,31.12
2006,8,24,24,23.34,24.32,25.20,18.16,22.49,28.96
2006,8,25,24,22.98,23.76,24.69,16.72,21.07,28.57
2006,8,26,24,21.23,22.65,24.16,14.99,20.53,29.37
2006,8,27,24,21.78,22.64,23.36,16.28,20.53,27.17
2006,8,28,24,20.54,21.93,23.29,15.11,20.44,28.01
2006,8,29,24,21.04,22.22,23.72,16.78,21.11,29.09
2006,8,30,24,21.47,21.94,22.76,15.39,20.08,25.81
2006,8,31,24,18.66,20.25,21.93,11.48,19.36,29.14
2006,9,1,24,19.23,20.68,22.31,13.61,20.54,30.20
2006,9,2,24,19.38,20.86,22.60,14.61,21.48,32.17
2006,9,3,24,19.83,21.29,23.07,16.08,22.17,31.76
2006,9,4,24,20.30,21.89,27.79,16.86,22.49,32.72
2006,9,5,24,19.04,23.52,32.91,17.47,23.61,34.85
2006,9,6,24,20.18,24.75,33.98,19.03,25.54,35.57
2006,9,7,24,20.97,25.56,34.03,20.32,26.41,35.20
2006,9,8,24,20.45,24.88,32.78,18.81,24.25,32.87
2006,9,9,24,22.16,23.98,27.76,20.91,23.64,27.05
2006,9,10,24,18.73,23.47,31.50,15.51,22.07,31.64
2006,9,11,24,19.47,24.04,31.93,16.85,22.91,32.29
2006,9,12,24,20.30,23.85,30.25,17.69,22.16,30.94
2006,9,13,24,19.28,23.41,30.86,16.01,21.80,31.58
2006,9,14,24,19.97,21.70,24.45,17.42,19.94,25.33
2006,9,15,24,19.70,21.27,23.71,18.37,21.21,26.29
2006,9,16,24,18.45,19.52,20.56,14.71,16.71,18.83
2006,9,17,24,17.77,18.50,19.46,14.82,16.26,18.77
2006,9,18,24,16.99,18.36,20.16,14.34,17.44,22.34
2006,9,19,24,16.84,18.58,21.67,14.35,18.78,26.24
2006,9,20,24,16.83,18.92,22.65,14.88,19.70,28.79
2006,9,21,24,17.25,19.12,21.80,15.52,20.15,27.98
2006,9,22,24,17.99,19.52,22.05,16.08,20.40,27.77
2006,9,23,24,17.37,19.20,21.83,15.99,20.50,27.73
2006,9,24,24,17.04,18.69,21.08,15.01,19.51,26.36
2006,9,25,24,16.91,17.74,19.01,14.95,16.68,19.63
2006,9,26,24,16.49,17.53,19.14,14.25,17.03,20.32
2006,9,27,24,16.21,17.40,19.27,15.86,19.66,24.02
2006,9,28,24,15.80,17.33,19.45,14.29,18.47,24.95
2006,9,29,24,16.31,17.81,19.76,14.51,18.57,24.93
2006,9,30,24,16.50,17.83,19.92,14.91,18.56,26.08
2006,10,1,24,16.61,18.14,20.28,14.72,18.78,25.02
2006,10,2,24,17.22,18.63,20.58,15.86,19.41,25.86
2006,10,3,24,17.50,18.77,20.64,15.68,19.85,26.56
2006,10,4,24,18.14,19.00,20.01,15.60,19.22,21.75
2006,10,5,24,16.87,17.97,19.75,14.22,17.31,23.62
2006,10,6,24,15.57,16.85,18.57,12.06,16.59,23.98
2006,10,7,24,15.02,16.58,18.30,11.78,16.20,22.26
2006,10,8,24,15.01,16.20,17.74,12.28,16.45,23.57
2006,10,9,24,13.96,15.32,17.26,11.35,16.60,24.28
2006,10,10,24,13.81,15.21,17.13,10.98,15.92,24.36
2006,10,11,24,14.10,15.52,17.54,11.31,16.15,24.99
2006,10,12,24,14.62,15.83,17.75,12.36,17.10,25.57
2006,10,13,24,14.83,15.97,17.51,12.64,17.10,24.73
2006,10,14,24,14.22,15.53,17.09,11.52,16.01,22.03
2006,10,15,24,13.88,15.15,16.66,11.63,16.12,22.96
2006,10,16,24,13.10,14.27,15.81,9.90,14.65,22.18
2006,10,17,24,12.65,13.73,15.37,9.94,13.89,20.01
2006,10,18,24,11.81,13.10,14.84,7.67,12.75,19.89
2006,10,19,24,12.15,13.29,14.39,9.34,12.71,17.30
2006,10,20,24,13.94,14.96,16.22,12.80,15.57,19.53
2006,10,21,24,15.00,16.03,17.06,13.93,16.47,20.70
2006,10,22,24,16.02,16.95,18.39,15.61,17.86,22.47
2006,10,23,24,16.06,17.07,18.24,14.48,18.10,23.57
2006,10,24,24,16.07,17.01,18.43,14.96,17.99,24.82
2006,10,25,24,15.73,16.68,17.92,13.59,18.24,25.10
2006,10,26,24,16.01,16.89,18.02,13.56,18.82,26.84
2006,10,27,24,15.64,16.63,17.89,14.58,19.35,26.84
2006,10,28,24,15.34,16.35,17.51,14.06,18.45,25.27
2006,10,29,25,15.34,16.23,17.55,13.50,17.52,24.82
2006,10,30,24,14.71,15.68,16.77,12.03,16.55,23.70
2006,10,31,24,12.71,13.64,14.76,8.95,13.42,21.50
2006,11,1,24,13.00,14.01,15.06,10.47,13.43,16.39
2006,11,2,24,10.63,12.99,14.52,4.76,11.40,15.94
2006,11,3,24,8.57,9.43,10.36,0.75,5.77,11.92
2006,11,4,24,7.53,8.54,9.77,0.88,5.89,12.93
2006,11,5,24,8.02,9.19,10.52,3.58,7.80,13.82
2006,11,6,24,9.52,10.47,11.70,7.13,11.02,16.63
2006,11,7,24,10.09,10.98,12.22,7.66,11.56,17.77
2006,11,8,24,10.25,11.10,12.23,7.82,11.71,18.91
2006,11,9,24,11.19,12.21,13.62,10.30,14.15,20.44
2006,11,10,24,11.21,12.62,13.63,8.17,13.47,18.79
2006,11,11,24,9.29,10.25,11.14,4.44,9.62,17.33
2006,11,12,24,10.11,11.18,12.03,8.08,11.05,13.04
2006,11,13,24,10.71,11.49,12.58,8.51,11.67,17.65
2006,11,14,24,10.72,11.50,12.54,8.67,12.35,19.48
2006,11,15,24,10.70,11.42,12.48,8.73,12.34,19.20
2006,11,16,24,11.04,11.82,12.76,9.71,12.77,19.02
2006,11,17,24,12.04,12.61,13.56,11.68,14.28,19.30
2006,11,18,24,12.29,13.00,13.99,12.00,14.48,19.81
2006,11,19,24,12.22,12.70,13.61,10.22,12.98,19.32
2006,11,20,24,12.14,12.79,13.72,10.21,12.76,16.85
2006,11,21,24,11.67,12.29,13.12,9.06,11.96,18.62
2006,11,22,24,10.67,11.67,12.21,6.36,9.87,12.61
2006,11,23,24,9.45,10.14,10.90,4.98,8.88,16.64
2006,11,24,24,9.84,10.54,11.20,7.08,10.79,13.38
2006,11,25,24,11.18,11.92,12.86,11.83,14.17,18.51
2006,11,26,24,11.37,11.93,12.69,8.30,12.23,18.82
2006,11,27,24,10.49,11.10,11.83,6.77,10.00,17.15
2006,11,28,24,9.86,10.53,11.29,6.05,8.90,14.89
2006,11,29,24,9.02,9.83,10.50,4.47,8.51,14.65
2006,11,30,24,8.77,9.47,10.17,5.27,8.69,14.63
2006,12,1,24,8.65,9.34,10.19,5.80,8.91,15.28
2006,12,2,24,8.62,9.32,10.16,5.30,8.52,13.92
2006,12,3,24,8.07,9.04,9.75,3.26,8.72,15.90
2006,12,4,24,9.52,10.43,11.19,9.58,12.15,14.65
2006,12,5,24,10.87,11.38,12.16,10.94,13.50,19.33
2006,12,6,24,11.42,11.80,12.42,10.48,12.71,16.93
2006,12,7,24,10.99,11.36,11.89,10.08,12.29,18.24
2006,12,8,24,10.87,11.30,11.93,10.40,12.19,15.75
2006,12,9,24,10.76,11.33,11.71,8.47,11.09,12.75
2006,12,10,24,9.63,10.14,10.63,6.19,8.75,13.32
2006,12,11,24,8.95,9.52,9.96,5.35,8.22,13.69
2006,12,12,24,7.46,7.96,8.78,2.47,5.72,10.69
2006,12,13,24,6.76,7.39,8.10,2.72,5.66,10.54
2006,12,14,24,6.41,7.16,7.96,2.88,6.89,10.41
2006,12,15,24,7.65,8.42,9.30,7.06,10.67,16.51
2006,12,16,24,8.68,9.18,9.76,8.11,10.40,13.91
2006,12,17,24,9.46,9.62,9.81,9.53,10.23,11.69
2006,12,18,24,9.56,9.94,10.50,8.36,9.98,13.90
2006,12,19,24,8.29,9.26,9.91,5.22,7.86,10.44
2006,12,20,24,6.88,7.42,8.11,2.97,5.37,10.99
2006,12,21,24,6.12,6.56,7.06,2.50,5.44,9.51
2006,12,22,24,6.24,6.62,7.23,5.05,7.45,11.48
2006,12,23,24,5.58,6.26,7.02,2.33,6.04,12.17
2006,12,24,24,5.45,6.06,6.80,2.65,5.76,11.66
2006,12,25,24,5.21,6.03,7.06,3.25,7.05,13.28
2006,12,26,24,5.53,6.20,6.97,3.57,6.80,12.50
2006,12,27,24,5.77,6.44,7.33,3.75,6.89,12.93
2006,12,28,24,6.50,6.93,7.67,4.86,7.91,13.33
2006,12,29,24,6.42,7.05,7.87,4.56,8.15,13.51
2006,12,30,24,6.88,7.42,8.10,5.28,8.54,15.06
2006,12,31,24,6.86,7.57,8.50,5.83,8.63,13.00
2007,1,1,24,7.52,8.39,9.14,7.41,10.37,13.45
2007,1,2,24,7.41,8.72,9.34,5.28,9.58,12.77
2007,1,3,24,5.72,6.40,7.25,2.99,6.23,11.46
2007,1,4,24,5.20,6.15,7.05,2.32,6.23,11.62
2007,1,5,24,7.10,7.64,8.32,7.28,9.19,13.67
2007,1,6,24,7.00,7.57,8.45,5.58,8.89,15.08
2007,1,7,24,7.32,7.94,8.60,5.98,8.81,12.75
2007,1,8,24,8.41,8.86,9.41,7.85,9.55,11.42
2007,1,9,24,8.20,8.62,9.20,6.99,9.26,14.73
2007,1,10,24,7.53,8.17,8.84,4.08,8.80,15.77
2007,1,11,24,8.27,8.88,9.35,8.72,10.35,12.08
2007,1,12,24,8.81,9.24,9.73,7.96,10.90,14.97
2007,1,13,24,8.37,9.04,9.78,7.15,10.46,15.33
2007,1,14,24,8.67,9.26,9.84,7.03,10.28,13.93
2007,1,15,24,9.43,9.75,10.31,8.93,10.58,14.21
2007,1,16,24,8.37,8.99,9.38,5.45,8.89,12.44
2007,1,17,24,9.27,9.79,10.33,9.62,11.00,12.65
2007,1,18,24,9.70,10.13,10.60,8.02,10.24,13.09
2007,1,19,24,10.31,10.71,11.32,10.32,12.65,17.52
2007,1,20,24,9.78,10.46,10.97,8.20,11.48,15.07
2007,1,21,24,10.31,10.76,11.04,8.82,11.36,13.58
2007,1,22,24,9.98,10.51,11.03,8.11,11.05,16.19
2007,1,23,24,9.92,10.54,11.13,7.02,11.01,13.98
2007,1,24,24,7.10,8.29,9.85,4.19,5.51,7.68
2007,1,25,24,6.79,7.09,7.56,2.81,4.59,7.05
2007,1,26,24,6.62,6.87,7.24,2.20,4.26,6.66
2007,1,27,24,5.69,6.11,6.63,1.22,3.72,8.52
2007,1,28,24,4.86,5.64,6.62,0.34,5.12,12.89
2007,1,29,24,5.73,6.43,7.38,3.75,7.12,12.83
2007,1,30,24,5.95,6.63,7.39,2.59,7.66,14.09
2007,1,31,24,5.83,6.66,7.55,2.75,7.49,14.59
2007,2,1,24,7.19,7.71,8.52,6.71,9.76,15.32
2007,2,2,24,6.92,7.47,8.05,5.10,8.62,14.31
2007,2,3,24,5.83,6.60,7.32,2.42,7.56,14.51
2007,2,4,24,5.81,6.40,6.91,3.72,8.02,13.28
2007,2,5,24,4.82,5.55,6.52,2.22,6.06,14.47
2007,2,6,24,5.32,6.06,6.79,3.14,6.35,10.58
2007,2,7,24,6.53,7.29,8.33,4.96,8.41,14.33
2007,2,8,24,7.71,8.19,8.95,7.15,9.34,14.09
2007,2,9,24,8.10,8.57,9.02,7.35,9.43,10.53
2007,2,10,24,8.48,8.72,8.98,8.04,8.81,9.84
2007,2,11,24,8.02,8.60,9.31,6.64,9.64,15.86
2007,2,12,24,8.14,8.54,9.41,6.61,8.81,12.07
2007,2,13,24,8.44,8.91,9.45,8.48,10.49,15.76
2007,2,14,24,7.61,8.25,8.96,4.21,8.93,15.76
2007,2,15,24,8.36,8.76,9.48,7.81,9.79,14.53
2007,2,16,24,7.62,8.22,9.00,5.35,9.39,16.38
2007,2,17,24,6.96,7.62,8.42,4.56,7.53,12.89
2007,2,18,24,7.10,7.42,7.69,4.27,6.16,8.57
2007,2,19,24,7.18,7.85,8.69,5.58,7.93,13.36
2007,2,20,24,7.44,8.15,8.91,5.49,9.35,14.44
2007,2,21,24,8.53,9.15,9.94,8.53,10.50,16.46
2007,2,22,24,8.63,9.23,9.81,6.07,9.63,14.84
2007,2,23,24,8.42,9.22,10.05,6.48,10.35,16.25
2007,2,24,24,9.21,9.78,10.55,7.94,10.71,14.66
2007,2,25,24,9.38,9.85,10.48,7.23,10.39,14.02
2007,2,26,24,9.62,10.11,10.52,8.46,11.05,16.36
2007,2,27,24,8.42,9.09,9.76,5.63,10.44,17.35
2007,2,28,24,8.19,9.03,9.82,5.13,9.42,12.18
2007,3,1,24,9.73,10.40,11.31,9.53,12.24,17.05
2007,3,2,24,10.58,11.01,11.65,9.89,12.28,15.94
2007,3,3,24,10.12,10.77,11.30,8.05,11.47,14.72
2007,3,4,24,10.43,11.13,12.16,9.69,13.66,21.99
2007,3,5,24,10.71,11.45,12.35,9.39,13.32,19.36
2007,3,6,24,11.25,11.89,12.81,10.11,13.30,20.58
2007,3,7,24,10.69,11.58,11.94,8.82,11.11,12.99
2007,3,8,24,10.35,10.98,11.65,7.00,11.56,17.35
2007,3,9,24,9.69,10.55,11.59,7.15,11.82,19.02
2007,3,10,24,8.92,9.57,10.20,6.26,9.99,14.95
2007,3,11,24,8.84,9.51,10.45,8.75,11.49,16.47
2007,3,12,24,8.57,9.66,10.87,6.03,11.70,19.59
2007,3,13,24,8.72,9.83,11.13,5.87,11.70,21.10
2007,3,14,24,9.00,10.13,11.50,7.07,12.47,20.84
2007,3,15,24,9.40,10.53,12.02,7.81,12.95,21.73
2007,3,16,24,9.80,10.80,12.01,7.92,12.79,21.55
2007,3,17,24,10.89,11.60,12.90,9.24,13.01,20.58
2007,3,18,24,10.69,11.41,12.29,7.81,11.46,17.38
2007,3,19,24,10.87,11.38,11.74,7.86,10.69,13.09
2007,3,20,24,5.75,8.78,10.79,1.59,5.19,10.20
2007,3,21,24,6.17,7.45,8.69,1.10,5.32,11.91
2007,3,22,24,6.74,7.34,7.99,3.09,5.86,10.26
2007,3,23,24,6.09,7.06,8.06,2.12,6.67,12.44
2007,3,24,24,7.18,7.79,8.41,3.82,6.30,9.06
2007,3,25,23,7.75,8.40,9.35,4.46,8.01,13.64
2007,3,26,24,7.76,8.62,9.78,3.91,8.87,18.35
2007,3,27,24,8.22,8.80,9.50,5.22,8.18,14.34
2007,3,28,24,8.28,9.19,10.32,5.76,9.68,16.59
2007,3,29,24,9.11,9.92,10.92,7.20,10.70,16.69
2007,3,30,24,9.36,10.22,11.17,7.65,11.02,17.76
2007,3,31,24,9.44,10.30,11.25,6.03,10.83,19.95
2007,4,1,24,9.72,10.76,12.12,6.65,12.68,21.24
2007,4,2,24,10.48,11.42,12.56,8.68,13.43,22.87
2007,4,3,24,10.70,11.46,12.10,8.87,12.06,16.76
2007,4,4,24,10.91,11.41,11.87,8.79,11.19,14.47
2007,4,5,24,10.54,11.42,12.27,8.47,12.32,19.55
2007,4,6,24,10.23,11.35,12.54,6.57,12.38,21.08
2007,4,7,24,10.86,11.84,13.18,7.50,12.97,21.44
2007,4,8,24,11.45,12.02,12.81,8.78,12.55,20.30
2007,4,9,24,10.86,11.96,13.35,7.51,13.60,22.38
2007,4,10,24,11.20,12.19,13.32,7.81,13.20,22.19
2007,4,11,24,11.65,12.70,14.17,9.03,14.69,24.43
2007,4,12,24,12.16,13.31,14.84,11.07,16.68,25.11
2007,4,13,24,12.81,13.87,15.11,13.05,17.63,24.11
2007,4,14,24,13.10,13.79,14.26,12.11,14.84,18.37
2007,4,15,24,12.83,13.79,14.99,10.76,15.95,25.46
2007,4,16,24,12.40,13.60,15.03,10.53,15.72,26.86
2007,4,17,24,12.35,13.65,15.20,9.71,15.67,24.13
2007,4,18,24,13.00,14.03,15.37,10.63,15.20,23.39
2007,4,19,24,13.48,14.42,15.89,11.33,16.11,24.99
2007,4,20,24,13.57,14.84,16.50,11.71,17.29,26.55
2007,4,21,24,13.99,15.18,16.64,12.52,18.69,27.92
2007,4,22,24,14.53,15.81,17.50,14.06,19.30,28.53
2007,4,23,24,14.59,15.95,17.75,12.98,19.24,28.45
2007,4,24,24,14.50,15.75,17.28,12.76,18.79,28.38
2007,4,25,24,14.31,15.61,17.38,12.49,17.53,28.00
2007,4,26,24,14.48,15.42,16.22,10.81,15.75,21.90
2007,4,27,24,14.01,15.04,16.18,11.89,16.45,23.28
2007,4,28,24,14.01,15.12,16.46,10.60,15.84,23.80
2007,4,29,24,14.61,15.55,16.67,11.99,16.47,24.09
2007,4,30,24,14.99,15.67,16.57,11.62,15.54,23.03
2007,5,1,24,14.18,15.11,16.20,10.64,14.94,21.50
2007,5,2,24,14.54,15.43,16.43,11.87,15.42,20.99
2007,5,3,24,14.91,15.59,16.25,11.74,15.12,19.74
2007,5,4,24,14.97,15.40,15.80,12.73,14.46,18.65
2007,5,5,24,14.70,15.29,16.04,11.37,15.07,21.80
2007,5,6,24,14.59,15.14,16.01,11.19,14.22,21.14
2007,5,7,24,13.96,14.86,15.94,9.40,14.19,23.14
2007,5,8,24,14.32,15.32,16.67,10.27,16.63,25.19
2007,5,9,24,14.97,15.99,17.14,12.05,17.18,23.45
2007,5,10,24,15.68,16.70,18.01,13.30,18.16,26.45
2007,5,11,24,16.63,17.41,18.59,14.87,18.99,25.88
2007,5,12,24,16.58,17.55,18.74,13.71,18.75,26.04
2007,5,13,24,16.77,17.85,19.17,14.25,19.78,28.23
2007,5,14,24,16.96,17.95,19.15,13.87,19.74,28.08
2007,5,15,24,17.31,17.86,18.60,13.36,17.84,22.74
2007,5,16,24,15.94,16.85,17.73,11.01,15.70,22.53
2007,5,17,24,15.38,16.33,17.22,10.02,15.41,21.83
2007,5,18,24,15.19,15.83,16.50,11.06,16.29,22.28
2007,5,19,24,13.92,15.29,16.81,9.02,16.62,25.05
2007,5,20,24,14.24,15.74,17.44,11.02,17.83,26.89
2007,5,21,24,15.34,16.69,18.31,12.36,19.07,29.30
2007,5,22,24,16.10,17.58,19.41,14.22,21.06,31.32
2007,5,23,24,17.48,18.64,20.11,16.75,22.94,32.10
2007,5,24,24,17.75,19.13,20.61,16.98,23.53,32.62
2007,5,25,24,18.39,19.64,21.29,17.39,22.90,32.03
2007,5,26,24,18.34,19.29,20.11,16.28,20.75,27.95
2007,5,27,24,18.12,19.22,20.63,15.74,20.51,28.73
2007,5,28,24,16.63,17.79,18.75,12.84,15.20,20.80
2007,5,29,24,15.12,15.75,16.40,9.97,12.21,14.60
2007,5,30,24,15.15,15.87,16.80,10.69,14.68,20.75
2007,5,31,24,15.13,16.27,17.57,10.15,16.14,24.12
2007,6,1,24,16.13,16.92,17.66,12.89,16.87,22.49
2007,6,2,24,16.34,17.12,18.01,11.87,17.20,23.76
2007,6,3,24,16.01,16.51,16.99,12.20,14.39,16.97
2007,6,4,24,15.90,16.79,17.79,12.97,18.32,27.67
2007,6,5,24,16.51,17.58,18.96,14.65,19.65,29.32
2007,6,6,24,16.92,17.74,18.60,14.41,18.13,23.63
2007,6,7,24,16.80,17.86,19.05,13.88,19.23,26.26
2007,6,8,24,16.76,18.00,19.37,13.77,19.46,28.77
2007,6,9,24,17.19,18.54,20.18,14.82,21.36,32.10
2007,6,10,24,18.21,19.26,20.55,16.76,21.50,30.21
2007,6,11,24,18.40,19.61,21.12,16.27,21.89,30.02
2007,6,12,24,18.76,19.88,21.35,16.34,21.56,30.92
2007,6,13,24,18.63,19.88,21.49,15.87,21.83,32.89
2007,6,14,24,18.84,20.16,21.81,16.42,22.68,33.40
2007,6,15,24,19.25,20.35,21.58,17.35,22.93,32.13
2007,6,16,24,19.70,20.67,21.98,17.78,22.85,32.14
2007,6,17,24,19.27,20.42,22.01,16.41,22.88,32.45
2007,6,18,24,18.78,20.50,22.50,15.57,24.25,36.76
2007,6,19,24,19.60,20.99,22.49,19.04,25.44,34.73
2007,6,20,24,20.09,21.76,23.78,19.65,26.75,39.29
2007,6,21,24,20.83,22.32,24.09,18.41,25.11,35.67
2007,6,22,24,21.07,22.36,24.02,18.37,25.04,36.94
2007,6,23,24,21.50,22.65,24.08,19.06,25.32,34.26
2007,6,24,24,20.43,21.96,23.63,15.87,24.60,36.43
2007,6,25,24,21.27,22.89,24.96,22.00,28.62,39.34
2007,6,26,24,22.16,23.20,24.53,17.37,24.85,33.46
2007,6,27,24,20.82,21.95,23.36,16.43,22.84,31.95
2007,6,28,24,20.02,21.26,22.92,15.01,22.00,32.53
2007,6,29,24,19.42,21.01,22.83,13.61,21.85,33.65
2007,6,30,24,19.81,21.35,23.35,15.52,23.52,36.47
2007,7,1,24,20.89,22.20,24.03,18.23,24.51,34.07
2007,7,2,24,20.90,21.63,22.32,17.48,21.75,30.36
2007,7,3,24,19.82,21.36,23.29,15.09,22.60,32.62
2007,7,4,24,20.12,21.55,22.97,16.07,21.85,29.53
2007,7,5,24,19.37,20.82,22.63,15.03,22.04,31.82
2007,7,6,24,18.72,20.59,22.73,14.47,22.72,34.58
2007,7,7,24,19.11,20.89,23.05,13.57,22.67,35.36
2007,7,8,24,19.55,21.39,23.61,15.38,23.69,36.15
2007,7,9,24,20.38,22.02,24.03,16.19,24.42,36.08
2007,7,10,24,21.43,22.46,24.07,16.38,23.87,32.20
2007,7,11,24,19.58,20.87,21.90,13.65,19.99,28.51
2007,7,12,24,18.51,20.36,22.20,13.81,22.41,32.75
2007,7,13,24,19.25,20.95,23.19,15.18,23.79,35.23
2007,7,14,24,19.44,21.42,23.89,17.44,26.18,38.38
2007,7,15,24,20.27,22.27,24.76,19.16,27.59,40.82
2007,7,16,24,21.33,23.03,25.34,21.02,28.39,40.03
2007,7,17,24,21.51,23.40,25.81,20.19,28.68,41.39
2007,7,18,24,22.06,23.91,26.31,21.90,29.71,41.58
2007,7,19,24,22.42,24.22,26.55,22.02,29.85,41.36
2007,7,20,24,22.29,24.16,26.44,19.34,29.00,41.37
2007,7,21,24,22.53,24.28,26.52,20.32,28.33,39.99
2007,7,22,24,22.54,24.43,26.75,19.83,27.70,37.47
2007,7,23,24,23.08,24.75,26.91,18.68,28.45,41.20
2007,7,24,24,23.26,25.00,26.96,22.24,28.69,40.57
2007,7,25,24,22.34,24.36,26.55,18.53,26.57,39.21
2007,7,26,24,22.71,24.37,26.52,17.99,26.41,36.83
2007,7,27,24,22.68,24.52,26.92,19.36,27.78,38.96
2007,7,28,24,22.69,24.66,27.22,20.73,28.70,41.01
2007,7,29,24,23.04,24.83,27.19,19.90,26.95,37.92
2007,7,30,24,23.82,24.99,26.81,20.51,25.98,36.08
2007,7,31,24,22.92,24.04,25.32,19.63,24.84,31.81
2007,8,1,24,20.71,22.82,24.97,15.79,25.10,36.48
2007,8,2,24,21.09,23.23,25.84,17.88,25.99,38.06
2007,8,3,24,21.92,23.55,25.57,18.41,24.73,34.73
2007,8,4,24,21.66,23.27,25.07,17.56,25.20,35.53
2007,8,5,24,21.17,22.49,24.03,18.02,24.54,32.99
2007,8,6,24,20.14,22.14,24.83,15.48,23.44,35.66
2007,8,7,24,21.04,22.94,25.48,16.10,23.98,35.53
2007,8,8,24,21.81,23.45,25.55,17.44,24.25,33.59
2007,8,9,24,22.24,23.34,24.78,17.60,23.66,32.78
2007,8,10,24,20.80,21.64,22.70,15.25,18.59,26.80
2007,8,11,24,19.93,21.00,22.43,14.82,19.42,27.07
2007,8,12,24,20.08,21.77,24.02,15.87,22.46,32.64
2007,8,13,24,20.49,22.10,24.33,16.18,22.99,35.17
2007,8,14,24,21.29,22.67,24.84,17.76,24.41,35.01
2007,8,15,24,21.35,22.96,25.19,18.36,26.15,37.63
2007,8,16,24,21.64,23.28,25.58,19.88,26.38,39.04
2007,8,17,24,21.56,23.28,25.57,17.81,24.82,35.45
2007,8,18,24,21.13,22.82,24.57,16.89,23.83,34.56
2007,8,19,24,20.63,22.36,24.57,15.54,22.80,34.99
2007,8,20,24,21.13,22.40,23.93,16.81,22.11,31.16
2007,8,21,24,20.63,22.18,23.69,15.93,22.57,30.72
2007,8,22,24,21.31,23.02,25.18,18.06,25.12,34.96
2007,8,23,24,22.74,23.41,24.23,21.26,24.37,28.87
2007,8,24,24,21.38,22.87,24.52,17.97,24.98,34.46
2007,8,25,24,21.63,23.64,26.27,20.54,29.57,42.03
2007,8,26,24,22.96,24.50,26.44,23.32,30.56,41.39
2007,8,27,24,22.58,24.21,26.40,21.79,28.10,37.58
2007,8,28,24,22.30,23.98,26.31,19.49,26.98,38.70
2007,8,29,24,22.01,23.78,26.02,18.15,26.50,39.27
2007,8,30,24,22.51,24.24,26.36,21.47,27.36,37.50
2007,8,31,24,22.75,24.20,25.55,18.27,24.35,31.91
2007,9,1,24,20.90,22.20,23.74,15.35,22.07,31.63
2007,9,2,24,20.28,21.70,23.56,16.59,22.89,33.84
2007,9,3,24,19.99,21.65,24.02,16.22,22.65,33.64
2007,9,4,24,19.39,21.35,23.05,14.56,19.31,25.55
2007,9,5,24,17.00,18.31,19.71,10.51,16.17,24.35
2007,9,6,24,16.13,17.45,18.97,8.89,13.28,24.19
2007,9,7,24,15.82,17.58,19.88,9.58,17.18,29.11
2007,9,8,24,17.42,18.86,20.95,13.28,19.97,31.69
2007,9,9,24,17.98,19.44,21.56,13.76,20.20,31.01
2007,9,10,24,18.30,19.36,20.53,14.51,18.49,26.16
2007,9,11,24,18.38,19.65,21.43,14.61,20.09,29.04
2007,9,12,24,18.28,19.49,21.06,14.13,20.46,29.12
2007,9,13,24,17.00,18.74,20.81,12.71,19.62,31.18
2007,9,14,24,17.71,19.18,21.14,13.94,19.83,30.60
2007,9,15,24,18.20,19.67,21.83,15.19,21.50,33.91
2007,9,16,24,19.36,20.66,22.54,17.05,22.44,33.31
2007,9,17,24,19.83,20.99,22.44,17.70,21.93,29.59
2007,9,18,24,20.34,21.33,22.85,19.29,22.66,29.95
2007,9,19,24,19.85,20.81,22.06,16.82,21.34,31.17
2007,9,20,24,17.35,18.51,19.83,13.23,18.39,27.39
2007,9,21,24,15.87,17.53,19.70,10.75,17.99,30.02
2007,9,22,24,16.04,17.84,20.20,11.75,18.29,30.36
2007,9,23,24,16.93,18.29,20.22,12.74,19.00,31.74
2007,9,24,24,17.38,18.84,20.64,15.00,20.02,31.73
2007,9,25,24,17.54,18.94,20.63,14.11,19.93,31.05
2007,9,26,24,17.68,18.68,20.20,13.65,18.17,25.53
2007,9,27,24,16.96,17.84,18.95,12.28,15.49,22.14
2007,9,28,24,16.16,16.77,17.44,10.35,14.25,20.37
2007,9,29,24,15.65,16.57,18.03,11.52,15.62,21.95
2007,9,30,24,15.17,16.51,18.26,11.20,18.04,29.49
2007,10,1,24,15.92,17.20,18.96,13.89,20.46,32.33
2007,10,2,24,16.45,17.66,19.34,14.91,20.63,31.22
2007,10,3,24,16.71,17.90,19.70,14.91,20.39,31.92
2007,10,4,24,17.07,18.19,20.02,15.78,20.81,32.24
2007,10,5,24,16.93,17.99,19.54,15.17,20.09,32.10
2007,10,6,24,17.19,18.12,19.54,14.94,19.01,28.43
2007,10,7,24,16.75,17.41,18.36,14.40,17.38,25.05
2007,10,8,24,15.16,16.45,18.13,11.80,17.77,29.45
2007,10,9,24,15.39,16.77,18.28,12.29,17.38,24.94
2007,10,10,24,16.06,16.71,17.35,12.94,14.89,18.44
2007,10,11,24,15.29,16.08,17.00,12.17,15.49,22.98
2007,10,12,24,14.63,15.74,17.24,11.13,15.73,24.41
2007,10,13,24,15.16,16.00,17.17,12.07,16.71,26.52
