ASV	Sample	value	Condition	Phylum	Microbe
4f982847195ab67f4210df0afaf75069	ReciprocalRevision131	0.004	Control	p__Ascomycota	Italian
be06f6343187772abaef0ed407dcf88c	ReciprocalRevision131	0.006	Control	p__Ascomycota	Italian
a3d1b8f6407f5afd78fa253a1c80e42a	ReciprocalRevision131	0	Control	p__Ascomycota	Italian
8b323ad1b3e539f3683651c168c3da7c	ReciprocalRevision131	0.001	Control	p__Ascomycota	Italian
67f029a42c052785b2759360b8321948	ReciprocalRevision131	0.003	Control	p__Ascomycota	Italian
a39ba8b94eacb850e45f52b3b063a462	ReciprocalRevision131	0.006	Control	p__Basidiomycota	Italian
91ebefb29ee2cd7e8311249d0b300375	ReciprocalRevision131	0	Control	p__Ascomycota	Italian
ca00ab029d53c553292413db8b16c35b	ReciprocalRevision131	0.003	Control	p__Ascomycota	Italian
3baaa1a55f67a004e5bdf88baecff544	ReciprocalRevision131	0.003	Control	p__Ascomycota	Italian
04c8fd87140635498913b0b4924b1297	ReciprocalRevision131	0	Control	p__Ascomycota	Italian
dd1467cf8ccdaf16f626b6f02b14239e	ReciprocalRevision131	0	Control	p__Ascomycota	Italian
e200ffaad785d18c917c21c42a9c13b4	ReciprocalRevision131	0.003	Control	p__Ascomycota	Italian
662b250cf11149375fc2e2b7a3c2fbab	ReciprocalRevision131	0	Control	p__Ascomycota	Italian
a4e748c619aa7525d6f16157eacfc4b2	ReciprocalRevision131	0	Control	p__Basidiomycota	Italian
c1339e0484f40c879484b5d411839480	ReciprocalRevision131	0.002	Control	p__Ascomycota	Italian
40e133c88a8467c8b25b8be29defcc71	ReciprocalRevision131	0.001	Control	p__Mortierellomycota	Italian
b48cb383bc29d1e39b4df7f4e8179071	ReciprocalRevision131	0	Control	p__Basidiomycota	Italian
0b14599add2f0b15964d880b7e099cb4	ReciprocalRevision131	0	Control	p__Ascomycota	Italian
7e2ac6c4639529f3509d81027de8e37a	ReciprocalRevision132	0.069	Control	p__Ascomycota	Italian
bde718847f41be286a85301fdf2cd739	ReciprocalRevision132	0.06	Control	p__Ascomycota	Italian
4bfe433f48f73e43b61f3fac649b3279	ReciprocalRevision132	0.002	Control	p__Ascomycota	Italian
b5d2967d5b9a6d5320b2884b42e84d31	ReciprocalRevision132	0.001	Control	p__Basidiomycota	Italian
4360403cd3e59f847933844e89565fb8	ReciprocalRevision132	0	Control	p__Ascomycota	Italian
dba491f968f41369d0f8f1e7bab61f12	ReciprocalRevision132	0.009	Control	p__Ascomycota	Italian
c81138ead5fda9034aef0ba069409035	ReciprocalRevision132	0.034	Control	p__Ascomycota	Italian
8c0acc44cb255ff7abff8e6b30b98338	ReciprocalRevision132	0	Control	p__Basidiomycota	Italian
34bf7c26b2a48ce967a7388cc4e1bb0e	ReciprocalRevision132	0.004	Control	p__Ascomycota	Italian
600c0240058f41079f95b6bad1a7345f	ReciprocalRevision132	0.004	Control	p__Ascomycota	Italian
ba514a920775ab30d99b4faa14e62a0d	ReciprocalRevision132	0.011	Control	p__Mortierellomycota	Italian
6f00d69887f47ef60560cf9b4bec6eee	ReciprocalRevision132	0.021	Control	p__Mortierellomycota	Italian
baea88a71e00ef56ad86f81a931aceca	ReciprocalRevision132	0.007	Control	p__Ascomycota	Italian
e31cc9ca6084798e4bab946b3c92a3d4	ReciprocalRevision132	0	Control	p__Ascomycota	Italian
b93271b97699bdbf400e0eb32b000a45	ReciprocalRevision132	0	Control	p__Ascomycota	Italian
b02e06eb02537fef1386fd8633e0d49a	ReciprocalRevision132	0.003	Control	p__Ascomycota	Italian
77e8ce311f64d12b8eef46b8a79f166d	ReciprocalRevision132	0	Control	p__Basidiomycota	Italian
ba14b83d3509898c8d33ee1642f84354	ReciprocalRevision132	0	Control	p__Ascomycota	Italian
fac4e3ff623eae5ebacaf738d7c14c3d	ReciprocalRevision132	0	Control	p__Ascomycota	Italian
e8f6a447b2d4adce7603c59d71f38404	ReciprocalRevision132	0	Control	p__Ascomycota	Italian
89d3e068738cfef2858feacca7eddbaa	ReciprocalRevision132	0.13	Control	p__Ascomycota	Italian
917d93217272ff18a847ae06f04c732a	ReciprocalRevision132	0.016	Control	p__Ascomycota	Italian
7297511ec76f118be0f9753de8d817a9	ReciprocalRevision132	0.008	Control	p__Ascomycota	Italian
8a3eaa5f957eb0704cb2ad7d4c583e10	ReciprocalRevision132	0.002	Control	p__Ascomycota	Italian
b5daf8b2d313f578f61206a44946df43	ReciprocalRevision132	0.001	Control	p__Zoopagomycota	Italian
87c664299eaba3d3ca498e7e85398b07	ReciprocalRevision132	0	Control	p__Ascomycota	Italian
65ad4f5f4900ac8b4e08532854cada46	ReciprocalRevision132	0.064	Control	p__Mortierellomycota	Italian
4f982847195ab67f4210df0afaf75069	ReciprocalRevision132	0.007	Control	p__Ascomycota	Italian
be06f6343187772abaef0ed407dcf88c	ReciprocalRevision132	0.001	Control	p__Ascomycota	Italian
a3d1b8f6407f5afd78fa253a1c80e42a	ReciprocalRevision132	0	Control	p__Ascomycota	Italian
8b323ad1b3e539f3683651c168c3da7c	ReciprocalRevision132	0	Control	p__Ascomycota	Italian
67f029a42c052785b2759360b8321948	ReciprocalRevision132	0.005	Control	p__Ascomycota	Italian
a39ba8b94eacb850e45f52b3b063a462	ReciprocalRevision132	0.006	Control	p__Basidiomycota	Italian
91ebefb29ee2cd7e8311249d0b300375	ReciprocalRevision132	0	Control	p__Ascomycota	Italian
ca00ab029d53c553292413db8b16c35b	ReciprocalRevision132	0	Control	p__Ascomycota	Italian
3baaa1a55f67a004e5bdf88baecff544	ReciprocalRevision132	0.011	Control	p__Ascomycota	Italian
04c8fd87140635498913b0b4924b1297	ReciprocalRevision132	0	Control	p__Ascomycota	Italian
dd1467cf8ccdaf16f626b6f02b14239e	ReciprocalRevision132	0.001	Control	p__Ascomycota	Italian
e200ffaad785d18c917c21c42a9c13b4	ReciprocalRevision132	0	Control	p__Ascomycota	Italian
662b250cf11149375fc2e2b7a3c2fbab	ReciprocalRevision132	0	Control	p__Ascomycota	Italian
a4e748c619aa7525d6f16157eacfc4b2	ReciprocalRevision132	0.04	Control	p__Basidiomycota	Italian
c1339e0484f40c879484b5d411839480	ReciprocalRevision132	0	Control	p__Ascomycota	Italian
40e133c88a8467c8b25b8be29defcc71	ReciprocalRevision132	0.006	Control	p__Mortierellomycota	Italian
b48cb383bc29d1e39b4df7f4e8179071	ReciprocalRevision132	0	Control	p__Basidiomycota	Italian
0b14599add2f0b15964d880b7e099cb4	ReciprocalRevision132	0	Control	p__Ascomycota	Italian
7e2ac6c4639529f3509d81027de8e37a	ReciprocalRevision133	0.205	Control	p__Ascomycota	Italian
bde718847f41be286a85301fdf2cd739	ReciprocalRevision133	0.115	Control	p__Ascomycota	Italian
4bfe433f48f73e43b61f3fac649b3279	ReciprocalRevision133	0.016	Control	p__Ascomycota	Italian
b5d2967d5b9a6d5320b2884b42e84d31	ReciprocalRevision133	0.003	Control	p__Basidiomycota	Italian
4360403cd3e59f847933844e89565fb8	ReciprocalRevision133	0	Control	p__Ascomycota	Italian
dba491f968f41369d0f8f1e7bab61f12	ReciprocalRevision133	0.002	Control	p__Ascomycota	Italian
c81138ead5fda9034aef0ba069409035	ReciprocalRevision133	0.017	Control	p__Ascomycota	Italian
8c0acc44cb255ff7abff8e6b30b98338	ReciprocalRevision133	0	Control	p__Basidiomycota	Italian
34bf7c26b2a48ce967a7388cc4e1bb0e	ReciprocalRevision133	0	Control	p__Ascomycota	Italian
600c0240058f41079f95b6bad1a7345f	ReciprocalRevision133	0	Control	p__Ascomycota	Italian
ba514a920775ab30d99b4faa14e62a0d	ReciprocalRevision133	0.011	Control	p__Mortierellomycota	Italian
6f00d69887f47ef60560cf9b4bec6eee	ReciprocalRevision133	0.012	Control	p__Mortierellomycota	Italian
baea88a71e00ef56ad86f81a931aceca	ReciprocalRevision133	0.037	Control	p__Ascomycota	Italian
e31cc9ca6084798e4bab946b3c92a3d4	ReciprocalRevision133	0	Control	p__Ascomycota	Italian
b93271b97699bdbf400e0eb32b000a45	ReciprocalRevision133	0	Control	p__Ascomycota	Italian
b02e06eb02537fef1386fd8633e0d49a	ReciprocalRevision133	0.011	Control	p__Ascomycota	Italian
77e8ce311f64d12b8eef46b8a79f166d	ReciprocalRevision133	0	Control	p__Basidiomycota	Italian
ba14b83d3509898c8d33ee1642f84354	ReciprocalRevision133	0	Control	p__Ascomycota	Italian
fac4e3ff623eae5ebacaf738d7c14c3d	ReciprocalRevision133	0.001	Control	p__Ascomycota	Italian
e8f6a447b2d4adce7603c59d71f38404	ReciprocalRevision133	0	Control	p__Ascomycota	Italian
89d3e068738cfef2858feacca7eddbaa	ReciprocalRevision133	0.012	Control	p__Ascomycota	Italian
917d93217272ff18a847ae06f04c732a	ReciprocalRevision133	0.037	Control	p__Ascomycota	Italian
7297511ec76f118be0f9753de8d817a9	ReciprocalRevision133	0.015	Control	p__Ascomycota	Italian
8a3eaa5f957eb0704cb2ad7d4c583e10	ReciprocalRevision133	0.004	Control	p__Ascomycota	Italian
b5daf8b2d313f578f61206a44946df43	ReciprocalRevision133	0.001	Control	p__Zoopagomycota	Italian
87c664299eaba3d3ca498e7e85398b07	ReciprocalRevision133	0.01	Control	p__Ascomycota	Italian
65ad4f5f4900ac8b4e08532854cada46	ReciprocalRevision133	0.008	Control	p__Mortierellomycota	Italian
4f982847195ab67f4210df0afaf75069	ReciprocalRevision133	0.007	Control	p__Ascomycota	Italian
be06f6343187772abaef0ed407dcf88c	ReciprocalRevision133	0.009	Control	p__Ascomycota	Italian
a3d1b8f6407f5afd78fa253a1c80e42a	ReciprocalRevision133	0	Control	p__Ascomycota	Italian
8b323ad1b3e539f3683651c168c3da7c	ReciprocalRevision133	0.003	Control	p__Ascomycota	Italian
67f029a42c052785b2759360b8321948	ReciprocalRevision133	0.006	Control	p__Ascomycota	Italian
a39ba8b94eacb850e45f52b3b063a462	ReciprocalRevision133	0.001	Control	p__Basidiomycota	Italian
91ebefb29ee2cd7e8311249d0b300375	ReciprocalRevision133	0.001	Control	p__Ascomycota	Italian
ca00ab029d53c553292413db8b16c35b	ReciprocalRevision133	0.004	Control	p__Ascomycota	Italian
3baaa1a55f67a004e5bdf88baecff544	ReciprocalRevision133	0.004	Control	p__Ascomycota	Italian
04c8fd87140635498913b0b4924b1297	ReciprocalRevision133	0	Control	p__Ascomycota	Italian
dd1467cf8ccdaf16f626b6f02b14239e	ReciprocalRevision133	0.011	Control	p__Ascomycota	Italian
e200ffaad785d18c917c21c42a9c13b4	ReciprocalRevision133	0	Control	p__Ascomycota	Italian
662b250cf11149375fc2e2b7a3c2fbab	ReciprocalRevision133	0	Control	p__Ascomycota	Italian
a4e748c619aa7525d6f16157eacfc4b2	ReciprocalRevision133	0	Control	p__Basidiomycota	Italian
c1339e0484f40c879484b5d411839480	ReciprocalRevision133	0	Control	p__Ascomycota	Italian
40e133c88a8467c8b25b8be29defcc71	ReciprocalRevision133	0.002	Control	p__Mortierellomycota	Italian
b48cb383bc29d1e39b4df7f4e8179071	ReciprocalRevision133	0	Control	p__Basidiomycota	Italian
0b14599add2f0b15964d880b7e099cb4	ReciprocalRevision133	0	Control	p__Ascomycota	Italian
7e2ac6c4639529f3509d81027de8e37a	ReciprocalRevision140	0.177	Repopulated	p__Ascomycota	Swedish
bde718847f41be286a85301fdf2cd739	ReciprocalRevision140	0.01	Repopulated	p__Ascomycota	Swedish
4bfe433f48f73e43b61f3fac649b3279	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
b5d2967d5b9a6d5320b2884b42e84d31	ReciprocalRevision140	0	Repopulated	p__Basidiomycota	Swedish
4360403cd3e59f847933844e89565fb8	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
dba491f968f41369d0f8f1e7bab61f12	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
c81138ead5fda9034aef0ba069409035	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
8c0acc44cb255ff7abff8e6b30b98338	ReciprocalRevision140	0	Repopulated	p__Basidiomycota	Swedish
34bf7c26b2a48ce967a7388cc4e1bb0e	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
600c0240058f41079f95b6bad1a7345f	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
ba514a920775ab30d99b4faa14e62a0d	ReciprocalRevision140	0	Repopulated	p__Mortierellomycota	Swedish
6f00d69887f47ef60560cf9b4bec6eee	ReciprocalRevision140	0	Repopulated	p__Mortierellomycota	Swedish
baea88a71e00ef56ad86f81a931aceca	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
e31cc9ca6084798e4bab946b3c92a3d4	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
b93271b97699bdbf400e0eb32b000a45	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
b02e06eb02537fef1386fd8633e0d49a	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
77e8ce311f64d12b8eef46b8a79f166d	ReciprocalRevision140	0	Repopulated	p__Basidiomycota	Swedish
ba14b83d3509898c8d33ee1642f84354	ReciprocalRevision140	0.011	Repopulated	p__Ascomycota	Swedish
fac4e3ff623eae5ebacaf738d7c14c3d	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
e8f6a447b2d4adce7603c59d71f38404	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
89d3e068738cfef2858feacca7eddbaa	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
917d93217272ff18a847ae06f04c732a	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
7297511ec76f118be0f9753de8d817a9	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
8a3eaa5f957eb0704cb2ad7d4c583e10	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
b5daf8b2d313f578f61206a44946df43	ReciprocalRevision140	0	Repopulated	p__Zoopagomycota	Swedish
87c664299eaba3d3ca498e7e85398b07	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
65ad4f5f4900ac8b4e08532854cada46	ReciprocalRevision140	0	Repopulated	p__Mortierellomycota	Swedish
4f982847195ab67f4210df0afaf75069	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
be06f6343187772abaef0ed407dcf88c	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
a3d1b8f6407f5afd78fa253a1c80e42a	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
8b323ad1b3e539f3683651c168c3da7c	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
67f029a42c052785b2759360b8321948	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
a39ba8b94eacb850e45f52b3b063a462	ReciprocalRevision140	0	Repopulated	p__Basidiomycota	Swedish
91ebefb29ee2cd7e8311249d0b300375	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
ca00ab029d53c553292413db8b16c35b	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
3baaa1a55f67a004e5bdf88baecff544	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
04c8fd87140635498913b0b4924b1297	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
dd1467cf8ccdaf16f626b6f02b14239e	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
e200ffaad785d18c917c21c42a9c13b4	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
662b250cf11149375fc2e2b7a3c2fbab	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
a4e748c619aa7525d6f16157eacfc4b2	ReciprocalRevision140	0	Repopulated	p__Basidiomycota	Swedish
c1339e0484f40c879484b5d411839480	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
40e133c88a8467c8b25b8be29defcc71	ReciprocalRevision140	0	Repopulated	p__Mortierellomycota	Swedish
b48cb383bc29d1e39b4df7f4e8179071	ReciprocalRevision140	0	Repopulated	p__Basidiomycota	Swedish
0b14599add2f0b15964d880b7e099cb4	ReciprocalRevision140	0	Repopulated	p__Ascomycota	Swedish
7e2ac6c4639529f3509d81027de8e37a	ReciprocalRevision144	0.151	Control	p__Ascomycota	Swedish
bde718847f41be286a85301fdf2cd739	ReciprocalRevision144	0.023	Control	p__Ascomycota	Swedish
4bfe433f48f73e43b61f3fac649b3279	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
b5d2967d5b9a6d5320b2884b42e84d31	ReciprocalRevision144	0	Control	p__Basidiomycota	Swedish
4360403cd3e59f847933844e89565fb8	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
dba491f968f41369d0f8f1e7bab61f12	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
c81138ead5fda9034aef0ba069409035	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
8c0acc44cb255ff7abff8e6b30b98338	ReciprocalRevision144	0	Control	p__Basidiomycota	Swedish
34bf7c26b2a48ce967a7388cc4e1bb0e	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
600c0240058f41079f95b6bad1a7345f	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
ba514a920775ab30d99b4faa14e62a0d	ReciprocalRevision144	0.005	Control	p__Mortierellomycota	Swedish
6f00d69887f47ef60560cf9b4bec6eee	ReciprocalRevision144	0	Control	p__Mortierellomycota	Swedish
baea88a71e00ef56ad86f81a931aceca	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
e31cc9ca6084798e4bab946b3c92a3d4	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
b93271b97699bdbf400e0eb32b000a45	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
b02e06eb02537fef1386fd8633e0d49a	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
77e8ce311f64d12b8eef46b8a79f166d	ReciprocalRevision144	0	Control	p__Basidiomycota	Swedish
ba14b83d3509898c8d33ee1642f84354	ReciprocalRevision144	0.003	Control	p__Ascomycota	Swedish
fac4e3ff623eae5ebacaf738d7c14c3d	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
e8f6a447b2d4adce7603c59d71f38404	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
89d3e068738cfef2858feacca7eddbaa	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
917d93217272ff18a847ae06f04c732a	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
7297511ec76f118be0f9753de8d817a9	ReciprocalRevision144	0.001	Control	p__Ascomycota	Swedish
8a3eaa5f957eb0704cb2ad7d4c583e10	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
b5daf8b2d313f578f61206a44946df43	ReciprocalRevision144	0	Control	p__Zoopagomycota	Swedish
87c664299eaba3d3ca498e7e85398b07	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
65ad4f5f4900ac8b4e08532854cada46	ReciprocalRevision144	0	Control	p__Mortierellomycota	Swedish
4f982847195ab67f4210df0afaf75069	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
be06f6343187772abaef0ed407dcf88c	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
a3d1b8f6407f5afd78fa253a1c80e42a	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
8b323ad1b3e539f3683651c168c3da7c	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
67f029a42c052785b2759360b8321948	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
a39ba8b94eacb850e45f52b3b063a462	ReciprocalRevision144	0	Control	p__Basidiomycota	Swedish
91ebefb29ee2cd7e8311249d0b300375	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
ca00ab029d53c553292413db8b16c35b	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
3baaa1a55f67a004e5bdf88baecff544	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
04c8fd87140635498913b0b4924b1297	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
dd1467cf8ccdaf16f626b6f02b14239e	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
e200ffaad785d18c917c21c42a9c13b4	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
662b250cf11149375fc2e2b7a3c2fbab	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
a4e748c619aa7525d6f16157eacfc4b2	ReciprocalRevision144	0	Control	p__Basidiomycota	Swedish
c1339e0484f40c879484b5d411839480	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
40e133c88a8467c8b25b8be29defcc71	ReciprocalRevision144	0	Control	p__Mortierellomycota	Swedish
b48cb383bc29d1e39b4df7f4e8179071	ReciprocalRevision144	0	Control	p__Basidiomycota	Swedish
0b14599add2f0b15964d880b7e099cb4	ReciprocalRevision144	0	Control	p__Ascomycota	Swedish
7e2ac6c4639529f3509d81027de8e37a	ReciprocalRevision146	0.145	Control	p__Ascomycota	Swedish
bde718847f41be286a85301fdf2cd739	ReciprocalRevision146	0.162	Control	p__Ascomycota	Swedish
4bfe433f48f73e43b61f3fac649b3279	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
b5d2967d5b9a6d5320b2884b42e84d31	ReciprocalRevision146	0	Control	p__Basidiomycota	Swedish
4360403cd3e59f847933844e89565fb8	ReciprocalRevision146	0.001	Control	p__Ascomycota	Swedish
dba491f968f41369d0f8f1e7bab61f12	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
c81138ead5fda9034aef0ba069409035	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
8c0acc44cb255ff7abff8e6b30b98338	ReciprocalRevision146	0	Control	p__Basidiomycota	Swedish
34bf7c26b2a48ce967a7388cc4e1bb0e	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
600c0240058f41079f95b6bad1a7345f	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
ba514a920775ab30d99b4faa14e62a0d	ReciprocalRevision146	0.003	Control	p__Mortierellomycota	Swedish
6f00d69887f47ef60560cf9b4bec6eee	ReciprocalRevision146	0	Control	p__Mortierellomycota	Swedish
baea88a71e00ef56ad86f81a931aceca	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
e31cc9ca6084798e4bab946b3c92a3d4	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
b93271b97699bdbf400e0eb32b000a45	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
b02e06eb02537fef1386fd8633e0d49a	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
77e8ce311f64d12b8eef46b8a79f166d	ReciprocalRevision146	0	Control	p__Basidiomycota	Swedish
ba14b83d3509898c8d33ee1642f84354	ReciprocalRevision146	0.001	Control	p__Ascomycota	Swedish
fac4e3ff623eae5ebacaf738d7c14c3d	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
e8f6a447b2d4adce7603c59d71f38404	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
89d3e068738cfef2858feacca7eddbaa	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
917d93217272ff18a847ae06f04c732a	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
7297511ec76f118be0f9753de8d817a9	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
8a3eaa5f957eb0704cb2ad7d4c583e10	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
b5daf8b2d313f578f61206a44946df43	ReciprocalRevision146	0	Control	p__Zoopagomycota	Swedish
87c664299eaba3d3ca498e7e85398b07	ReciprocalRevision146	0.003	Control	p__Ascomycota	Swedish
65ad4f5f4900ac8b4e08532854cada46	ReciprocalRevision146	0	Control	p__Mortierellomycota	Swedish
4f982847195ab67f4210df0afaf75069	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
be06f6343187772abaef0ed407dcf88c	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
a3d1b8f6407f5afd78fa253a1c80e42a	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
8b323ad1b3e539f3683651c168c3da7c	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
67f029a42c052785b2759360b8321948	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
a39ba8b94eacb850e45f52b3b063a462	ReciprocalRevision146	0	Control	p__Basidiomycota	Swedish
91ebefb29ee2cd7e8311249d0b300375	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
ca00ab029d53c553292413db8b16c35b	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
3baaa1a55f67a004e5bdf88baecff544	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
04c8fd87140635498913b0b4924b1297	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
dd1467cf8ccdaf16f626b6f02b14239e	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
e200ffaad785d18c917c21c42a9c13b4	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
662b250cf11149375fc2e2b7a3c2fbab	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
a4e748c619aa7525d6f16157eacfc4b2	ReciprocalRevision146	0	Control	p__Basidiomycota	Swedish
c1339e0484f40c879484b5d411839480	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
40e133c88a8467c8b25b8be29defcc71	ReciprocalRevision146	0	Control	p__Mortierellomycota	Swedish
b48cb383bc29d1e39b4df7f4e8179071	ReciprocalRevision146	0	Control	p__Basidiomycota	Swedish
0b14599add2f0b15964d880b7e099cb4	ReciprocalRevision146	0	Control	p__Ascomycota	Swedish
7e2ac6c4639529f3509d81027de8e37a	ReciprocalRevision148	0.198	Control	p__Ascomycota	Swedish
bde718847f41be286a85301fdf2cd739	ReciprocalRevision148	0.046	Control	p__Ascomycota	Swedish
4bfe433f48f73e43b61f3fac649b3279	ReciprocalRevision148	0	Control	p__Ascomycota	Swedish
b5d2967d5b9a6d5320b2884b42e84d31	ReciprocalRevision148	0	Control	p__Basidiomycota	Swedish
4360403cd3e59f847933844e89565fb8	ReciprocalRevision148	0.001	Control	p__Ascomycota	Swedish
dba491f968f41369d0f8f1e7bab61f12	ReciprocalRevision148	0	Control	p__Ascomycota	Swedish
c81138ead5fda9034aef0ba069409035	ReciprocalRevision148	0	Control	p__Ascomycota	Swedish
8c0acc44cb255ff7abff8e6b30b98338	ReciprocalRevision148	0	Control	p__Basidiomycota	Swedish
34bf7c26b2a48ce967a7388cc4e1bb0e	ReciprocalRevision148	0	Control	p__Ascomycota	Swedish
600c0240058f41079f95b6bad1a7345f	ReciprocalRevision148	0	Control	p__Ascomycota	Swedish
ba514a920775ab30d99b4faa14e62a0d	ReciprocalRevision148	0.004	Control	p__Mortierellomycota	Swedish
6f00d69887f47ef60560cf9b4bec6eee	ReciprocalRevision148	0	Control	p__Mortierellomycota	Swedish
baea88a71e00ef56ad86f81a931aceca	ReciprocalRevision148	0	Control	p__Ascomycota	Swedish
e31cc9ca6084798e4bab946b3c92a3d4	ReciprocalRevision148	0	Control	p__Ascomycota	Swedish
b93271b97699bdbf400e0eb32b000a45	ReciprocalRevision148	0	Control	p__Ascomycota	Swedish
b02e06eb02537fef1386fd8633e0d49a	ReciprocalRevision148	0	Control	p__Ascomycota	Swedish
77e8ce311f64d12b8eef46b8a79f166d	ReciprocalRevision148	0	Control	p__Basidiomycota	Swedish
ba14b83d3509898c8d33ee1642f84354	ReciprocalRevision148	0.001	Control	p__Ascomycota	Swedish
fac4e3ff623eae5ebacaf738d7c14c3d	ReciprocalRevision148	0	Control	p__Ascomycota	Swedish
e8f6a447b2d4adce7603c59d71f38404	ReciprocalRevision148	0	Control	p__Ascomycota	Swedish
89d3e068738cfef2858feacca7eddbaa	ReciprocalRevision148	0	Control	p__Ascomycota	Swedish
917d93217272ff18a847ae06f04c732a	ReciprocalRevision148	0	Control	p__Ascomycota	Swedish
